VendorID;tpep_pickup_datetime;tpep_dropoff_datetime;passenger_count;trip_distance;RatecodeID;store_and_fwd_flag;PULocationID;DOLocationID;payment_type;fare_amount;extra;mta_tax;tip_amount;tolls_amount;improvement_surcharge;total_amount;congestion_surcharge;airport_fee
1;2020-05-01 06:41:39;2020-05-01 06:47:04;1.0;1.6;1.0;N;264;264;1;7.0;0.0;0.5;1.17;0.0;0.3;8.97;0.0;
2;2020-05-01 06:42:12;2020-05-01 06:44:53;1.0;0.82;1.0;N;229;141;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
2;2020-05-01 06:42:19;2020-05-01 07:05:07;1.0;7.97;1.0;N;140;244;1;26.0;0.0;0.5;3.0;0.0;0.3;32.3;2.5;
1;2020-05-01 06:42:27;2020-05-01 06:45:43;0.0;1.3;1.0;N;74;75;2;5.5;0.0;0.5;0.0;0.0;0.3;6.3;0.0;
1;2020-05-01 06:42:49;2020-05-01 06:54:39;0.0;6.8;1.0;N;263;209;1;20.5;2.5;0.5;5.95;0.0;0.3;29.75;2.5;
2;2020-05-01 06:43:01;2020-05-01 06:46:40;1.0;0.68;1.0;N;100;164;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:43:02;2020-05-01 07:00:44;1.0;3.7;1.0;N;141;246;1;16.0;2.5;0.5;5.75;0.0;0.3;25.05;2.5;
2;2020-05-01 06:43:05;2020-05-01 06:54:45;1.0;3.69;1.0;N;42;141;1;12.5;0.0;0.5;0.0;0.0;0.3;15.8;2.5;
1;2020-05-01 06:43:06;2020-05-01 06:51:16;0.0;1.9;1.0;N;74;151;1;8.5;0.0;0.5;1.85;0.0;0.3;11.15;0.0;
1;2020-05-01 06:43:11;2020-05-01 06:56:09;1.0;2.4;1.0;N;229;143;1;11.5;2.5;0.5;3.0;0.0;0.3;17.8;2.5;
2;2020-05-01 06:43:22;2020-05-01 06:49:07;1.0;0.93;1.0;N;162;186;1;6.0;0.0;0.5;2.79;0.0;0.3;12.09;2.5;
2;2020-05-01 06:43:25;2020-05-01 06:50:54;1.0;1.38;1.0;N;186;137;1;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:43:26;2020-05-01 06:47:23;1.0;1.58;1.0;N;74;263;1;6.5;0.0;0.5;1.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:43:38;2020-05-01 06:56:15;5.0;1.96;1.0;N;100;137;1;9.5;0.0;0.5;2.56;0.0;0.3;15.36;2.5;
1;2020-05-01 06:43:39;2020-05-01 06:49:38;1.0;1.0;1.0;N;107;4;2;6.0;2.5;0.5;0.0;0.0;0.3;9.3;2.5;
2;2020-05-01 06:43:54;2020-05-01 06:48:54;1.0;1.52;1.0;N;48;237;1;6.5;0.0;0.5;1.47;0.0;0.3;11.27;2.5;
1;2020-05-01 06:44:11;2020-05-01 06:51:02;1.0;2.1;1.0;N;186;237;1;8.5;2.5;0.5;2.35;0.0;0.3;14.15;2.5;
2;2020-05-01 06:44:18;2020-05-01 06:57:26;1.0;3.9;1.0;N;224;75;1;14.5;0.0;0.5;2.67;0.0;0.3;20.47;2.5;
2;2020-05-01 06:44:21;2020-05-01 06:47:18;1.0;0.55;1.0;N;42;41;2;4.0;0.0;0.5;0.0;0.0;0.3;4.8;0.0;
2;2020-05-01 06:44:30;2020-05-01 06:57:50;1.0;7.95;1.0;N;43;209;1;23.0;0.0;0.5;6.58;0.0;0.3;32.88;2.5;
2;2020-05-01 06:44:44;2020-05-01 06:47:58;1.0;0.72;1.0;N;141;141;1;4.5;0.0;0.5;5.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:44:51;2020-05-01 06:51:33;6.0;1.39;1.0;N;100;162;2;7.0;0.0;0.5;0.0;0.0;0.3;10.3;2.5;
1;2020-05-01 06:45:00;2020-05-01 06:54:31;0.0;1.4;1.0;N;186;137;1;8.0;2.5;0.5;2.25;0.0;0.3;13.55;2.5;
1;2020-05-01 06:45:17;2020-05-01 06:53:32;1.0;3.2;1.0;N;151;237;1;10.5;2.5;0.5;2.0;0.0;0.3;15.8;2.5;
2;2020-05-01 06:45:20;2020-05-01 06:59:43;1.0;4.5;1.0;N;238;234;1;15.5;0.0;0.5;5.64;0.0;0.3;24.44;2.5;
2;2020-05-01 06:45:22;2020-05-01 06:52:16;1.0;1.49;1.0;N;236;239;1;7.5;0.0;0.5;2.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:45:24;2020-05-01 06:47:20;1.0;0.4;1.0;N;166;24;1;3.5;0.0;0.5;1.05;0.0;0.3;5.35;0.0;
2;2020-05-01 06:45:29;2020-05-01 06:51:23;1.0;0.9;1.0;N;263;75;1;6.0;0.0;0.5;0.93;0.0;0.3;10.23;2.5;
2;2020-05-01 06:45:31;2020-05-01 06:52:41;5.0;1.33;1.0;N;48;162;2;7.0;0.0;0.5;0.0;0.0;0.3;10.3;2.5;
2;2020-05-01 06:45:40;2020-05-01 06:51:51;1.0;2.76;1.0;N;263;239;1;10.0;0.0;0.5;1.5;0.0;0.3;14.8;2.5;
1;2020-05-01 06:46:01;2020-05-01 06:54:51;1.0;0.0;1.0;N;142;186;1;8.7;2.5;0.5;1.2;0.0;0.3;13.2;2.5;
2;2020-05-01 06:46:03;2020-05-01 06:56:04;1.0;3.78;1.0;N;75;170;2;12.0;0.0;0.5;0.0;0.0;0.3;15.3;2.5;
2;2020-05-01 06:46:03;2020-05-01 06:50:31;1.0;0.7;1.0;N;263;141;2;5.0;0.0;0.5;0.0;0.0;0.3;8.3;2.5;
1;2020-05-01 06:46:17;2020-05-01 06:53:18;1.0;1.6;1.0;N;162;140;2;7.5;2.5;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:46:28;2020-05-01 07:00:13;1.0;5.07;1.0;N;74;162;2;17.0;0.0;0.5;0.0;0.0;0.3;20.3;2.5;
1;2020-05-01 06:46:31;2020-05-01 06:50:05;1.0;0.7;1.0;N;229;140;1;4.5;2.5;0.5;1.0;0.0;0.3;8.8;2.5;
1;2020-05-01 06:46:33;2020-05-01 06:49:20;1.0;0.7;1.0;N;100;161;2;4.5;2.5;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:46:33;2020-05-01 06:53:01;1.0;1.6;1.0;N;142;43;1;7.5;2.5;0.5;2.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:46:50;2020-05-01 06:50:48;1.0;0.7;1.0;N;43;75;2;5.0;0.0;0.5;0.0;0.0;0.3;5.8;0.0;
2;2020-05-01 06:47:02;2020-05-01 06:55:13;1.0;2.76;1.0;N;238;162;1;10.0;0.0;0.5;3.0;0.0;0.3;16.3;2.5;
2;2020-05-01 06:47:03;2020-05-01 06:55:18;1.0;2.05;1.0;N;233;68;1;8.5;0.0;0.5;8.0;0.0;0.3;21.75;2.5;
2;2020-05-01 06:47:05;2020-05-01 07:18:16;1.0;21.07;1.0;N;132;241;2;55.5;0.0;0.5;0.0;6.12;0.3;62.42;0.0;
2;2020-05-01 06:47:20;2020-05-01 06:59:49;1.0;3.71;1.0;N;151;244;2;14.0;0.0;0.5;0.0;0.0;0.3;14.8;0.0;
1;2020-05-01 06:47:41;2020-05-01 06:50:41;1.0;0.8;1.0;N;238;236;1;5.0;0.0;0.5;1.0;0.0;0.3;6.8;0.0;
1;2020-05-01 06:47:51;2020-05-01 06:50:14;1.0;0.6;1.0;N;43;142;2;4.5;2.5;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:47:53;2020-05-01 06:59:46;1.0;2.2;1.0;N;100;137;1;10.5;2.5;0.5;2.07;0.0;0.3;15.87;2.5;
2;2020-05-01 06:47:54;2020-05-01 07:01:26;1.0;3.73;1.0;N;162;43;2;13.5;0.0;0.5;0.0;0.0;0.3;16.8;2.5;
1;2020-05-01 06:47:57;2020-05-01 06:57:14;1.0;2.6;1.0;N;79;88;1;10.0;2.5;0.5;3.95;0.0;0.3;17.25;2.5;
2;2020-05-01 06:48:00;2020-05-01 06:53:42;1.0;1.35;1.0;N;162;68;1;6.5;0.0;0.5;1.96;0.0;0.3;11.76;2.5;
2;2020-05-01 06:48:03;2020-05-01 06:51:18;1.0;0.83;1.0;N;236;75;1;4.5;0.0;0.5;1.56;0.0;0.3;9.36;2.5;
2;2020-05-01 06:48:13;2020-05-01 07:00:57;5.0;4.43;1.0;N;48;166;2;15.5;0.0;0.5;0.0;0.0;0.3;18.8;2.5;
2;2020-05-01 06:48:17;2020-05-01 07:00:45;1.0;4.6;1.0;N;170;41;1;14.5;0.0;0.5;0.0;0.0;0.3;17.8;2.5;
1;2020-05-01 06:48:35;2020-05-01 06:53:36;0.0;2.0;1.0;N;43;43;2;7.5;2.5;0.5;0.0;0.0;0.3;10.8;2.5;
1;2020-05-01 06:48:37;2020-05-01 06:53:18;1.0;1.0;1.0;N;162;100;1;5.5;2.5;0.5;1.0;0.0;0.3;9.8;2.5;
1;2020-05-01 06:48:45;2020-05-01 06:55:24;1.0;1.2;1.0;N;100;107;1;7.0;2.5;0.5;2.55;0.0;0.3;12.85;2.5;
1;2020-05-01 06:48:55;2020-05-01 06:53:04;1.0;0.6;1.0;N;170;137;1;5.0;2.5;0.5;1.65;0.0;0.3;9.95;2.5;
2;2020-05-01 06:48:58;2020-05-01 06:54:26;1.0;1.48;1.0;N;141;233;1;7.0;0.0;0.5;2.06;0.0;0.3;12.36;2.5;
2;2020-05-01 06:49:01;2020-05-01 06:57:40;3.0;3.32;1.0;N;236;233;1;11.5;0.0;0.5;3.0;0.0;0.3;17.8;2.5;
2;2020-05-01 06:49:15;2020-05-01 06:56:46;2.0;2.73;1.0;N;163;113;2;9.5;0.0;0.5;0.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:49:17;2020-05-01 06:56:05;2.0;2.7;1.0;N;186;231;1;9.0;0.0;0.5;4.0;0.0;0.3;16.3;2.5;
1;2020-05-01 06:49:17;2020-05-01 06:55:14;1.0;0.9;1.0;N;237;140;1;6.0;2.5;0.5;1.85;0.0;0.3;11.15;2.5;
1;2020-05-01 06:49:22;2020-05-01 06:58:16;1.0;1.6;1.0;N;141;142;1;8.5;2.5;0.5;6.0;0.0;0.3;17.8;2.5;
1;2020-05-01 06:49:25;2020-05-01 06:54:55;1.0;1.1;1.0;N;263;75;1;6.0;2.5;0.5;1.4;0.0;0.3;10.7;2.5;
1;2020-05-01 06:49:32;2020-05-01 06:56:52;1.0;1.2;1.0;N;100;162;1;7.0;2.5;0.5;0.0;0.0;0.3;10.3;2.5;
2;2020-05-01 06:49:49;2020-05-01 06:52:51;1.0;0.58;1.0;N;48;163;1;4.5;0.0;0.5;1.0;0.0;0.3;8.8;2.5;
1;2020-05-01 06:49:49;2020-05-01 07:05:40;1.0;10.5;1.0;N;263;53;2;29.5;0.0;0.5;0.0;6.12;0.3;36.42;0.0;
1;2020-05-01 06:49:51;2020-05-01 06:57:08;1.0;1.6;1.0;N;140;75;1;8.0;2.5;0.5;2.0;0.0;0.3;13.3;2.5;
1;2020-05-01 06:49:53;2020-05-01 06:56:13;0.0;0.0;1.0;N;132;132;3;3.0;0.0;0.5;0.0;0.0;0.3;3.8;0.0;
2;2020-05-01 06:50:01;2020-05-01 06:58:05;1.0;3.06;1.0;N;237;107;1;10.0;0.0;0.5;2.66;0.0;0.3;15.96;2.5;
1;2020-05-01 06:50:04;2020-05-01 07:09:36;1.0;6.5;1.0;N;75;158;3;22.0;2.5;0.5;0.0;0.0;0.3;25.3;2.5;
1;2020-05-01 06:50:11;2020-05-01 06:56:43;1.0;2.5;1.0;N;41;43;2;9.0;2.5;0.5;0.0;0.0;0.3;12.3;2.5;
2;2020-05-01 06:50:23;2020-05-01 07:04:24;1.0;4.07;1.0;N;100;75;2;14.5;0.0;0.5;0.0;0.0;0.3;17.8;2.5;
2;2020-05-01 06:50:35;2020-05-01 06:56:04;1.0;2.2;1.0;N;263;162;1;8.0;0.0;0.5;0.0;0.0;0.3;11.3;2.5;
2;2020-05-01 06:50:45;2020-05-01 06:58:24;1.0;2.6;1.0;N;75;168;1;9.5;0.0;0.5;2.06;0.0;0.3;12.36;0.0;
1;2020-05-01 06:51:16;2020-05-01 06:56:48;1.0;1.4;1.0;N;236;238;1;6.5;2.5;0.5;1.96;0.0;0.3;11.76;2.5;
1;2020-05-01 06:51:26;2020-05-01 06:54:18;1.0;0.6;1.0;N;74;74;2;4.5;0.0;0.5;0.0;0.0;0.3;5.3;0.0;
2;2020-05-01 06:51:27;2020-05-01 06:55:33;1.0;0.91;1.0;N;48;161;1;5.0;0.0;0.5;1.66;0.0;0.3;9.96;2.5;
1;2020-05-01 06:51:46;2020-05-01 06:59:42;1.0;1.8;1.0;N;162;140;1;8.0;2.5;0.5;0.0;0.0;0.3;11.3;2.5;
2;2020-05-01 06:51:51;2020-05-01 06:52:50;2.0;0.26;1.0;N;116;116;2;3.0;0.0;0.5;0.0;0.0;0.3;3.8;0.0;
1;2020-05-01 06:52:04;2020-05-01 06:57:12;1.0;1.2;1.0;Y;239;142;1;6.0;2.5;0.5;1.4;0.0;0.3;10.7;2.5;
2;2020-05-01 06:52:04;2020-05-01 06:58:04;1.0;1.43;1.0;N;186;137;1;7.0;0.0;0.5;5.0;0.0;0.3;15.3;2.5;
2;2020-05-01 06:52:21;2020-05-01 06:56:10;1.0;1.22;1.0;N;186;230;2;5.5;0.0;0.5;0.0;0.0;0.3;8.8;2.5;
1;2020-05-01 06:52:28;2020-05-01 07:06:37;1.0;3.8;1.0;N;75;230;2;14.0;2.5;0.5;0.0;0.0;0.3;17.3;2.5;
1;2020-05-01 06:53:15;2020-05-01 07:06:23;2.0;2.5;1.0;N;7;260;2;11.5;0.0;0.5;0.0;0.0;0.3;12.3;0.0;
1;2020-05-01 06:53:15;2020-05-01 07:07:37;1.0;4.4;1.0;N;238;137;1;15.5;2.5;0.5;1.2;0.0;0.3;20.0;2.5;
2;2020-05-01 06:53:28;2020-05-01 06:56:52;1.0;1.51;1.0;N;148;137;2;6.0;0.0;0.5;0.0;0.0;0.3;9.3;2.5;
2;2020-05-01 06:53:46;2020-05-01 07:00:12;1.0;1.31;1.0;N;263;75;1;7.0;0.0;0.5;2.58;0.0;0.3;12.88;2.5;
1;2020-05-01 06:54:00;2020-05-01 07:11:41;1.0;0.0;1.0;N;159;242;1;29.2;0.0;0.5;0.0;0.0;0.3;30.0;0.0;
2;2020-05-01 06:54:17;2020-05-01 07:00:36;1.0;1.77;1.0;N;42;74;1;7.5;0.0;0.5;0.0;0.0;0.3;8.3;0.0;
2;2020-05-01 06:54:32;2020-05-01 07:03:03;6.0;3.61;1.0;N;79;140;2;11.5;0.0;0.5;0.0;0.0;0.3;14.8;2.5;
1;2020-05-01 06:54:43;2020-05-01 06:58:07;1.0;1.3;1.0;N;141;233;1;6.0;2.5;0.5;1.85;0.0;0.3;11.15;2.5;
2;2020-05-01 06:54:51;2020-05-01 07:15:10;2.0;10.41;1.0;N;233;181;2;29.5;0.0;0.5;0.0;0.0;0.3;32.8;2.5;
2;2020-05-01 06:54:57;2020-05-01 07:03:16;2.0;2.54;1.0;N;236;170;1;9.5;0.0;0.5;1.5;0.0;0.3;14.3;2.5;
2;2020-05-01 06:54:58;2020-05-01 07:00:03;1.0;1.96;1.0;N;137;237;2;7.0;0.0;0.5;0.0;0.0;0.3;10.3;2.5;
2;2020-05-01 06:55:07;2020-05-01 07:01:05;1.0;1.07;1.0;N;41;74;1;6.5;0.0;0.5;1.82;0.0;0.3;9.12;0.0;
2;2020-05-01 06:55:09;2020-05-01 07:07:29;1.0;4.22;1.0;N;151;233;1;14.0;0.0;0.5;3.46;0.0;0.3;20.76;2.5;
1;2020-05-01 06:55:19;2020-05-01 06:57:12;1.0;0.3;1.0;N;75;75;3;3.5;0.0;0.5;0.0;0.0;0.3;4.3;0.0;
2;2020-05-01 06:55:21;2020-05-01 07:12:34;5.0;4.52;1.0;N;137;75;1;17.0;0.0;0.5;1.0;0.0;0.3;21.3;2.5;
2;2020-05-01 06:55:37;2020-05-01 07:00:26;1.0;0.54;1.0;N;263;236;2;5.0;0.0;0.5;0.0;0.0;0.3;8.3;2.5;
2;2020-05-01 06:55:43;2020-05-01 07:05:25;2.0;2.69;1.0;N;41;237;1;10.5;0.0;0.5;1.38;0.0;0.3;15.18;2.5;
1;2020-05-01 06:56:05;2020-05-01 07:02:29;1.0;2.5;1.0;N;263;170;1;8.5;2.5;0.5;1.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:56:16;2020-05-01 07:05:29;1.0;1.7;1.0;N;230;137;2;8.5;2.5;0.5;0.0;0.0;0.3;11.8;2.5;
2;2020-05-01 06:56:35;2020-05-01 07:00:11;1.0;0.78;1.0;N;142;142;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:56:36;2020-05-01 07:06:36;1.0;2.5;1.0;N;48;140;1;10.0;2.5;0.5;4.0;0.0;0.3;17.3;2.5;
1;2020-05-01 06:56:36;2020-05-01 07:05:43;1.0;2.3;1.0;N;140;170;2;9.5;2.5;0.5;0.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:56:42;2020-05-01 07:10:31;1.0;5.25;1.0;N;42;140;1;16.5;0.0;0.5;10.0;0.0;0.3;29.8;2.5;
2;2020-05-01 06:57:15;2020-05-01 07:06:23;1.0;2.19;1.0;N;239;140;1;9.5;0.0;0.5;2.56;0.0;0.3;17.31;2.5;
1;2020-05-01 06:57:15;2020-05-01 07:06:40;1.0;1.7;1.0;N;264;166;2;9.0;0.0;0.5;0.0;0.0;0.3;9.8;0.0;
1;2020-05-01 06:57:18;2020-05-01 07:03:38;0.0;1.5;1.0;N;48;164;1;7.0;2.5;0.5;1.03;0.0;0.3;11.33;2.5;
1;2020-05-01 06:57:19;2020-05-01 07:02:05;1.0;0.8;1.0;N;186;170;2;5.5;2.5;0.5;0.0;0.0;0.3;8.8;2.5;
2;2020-05-01 06:57:21;2020-05-01 07:10:41;6.0;1.87;1.0;N;48;137;1;10.5;0.0;0.5;1.0;0.0;0.3;14.8;2.5;
2;2020-05-01 06:57:34;2020-05-01 06:59:14;2.0;0.32;1.0;N;100;68;1;3.5;0.0;0.5;1.36;0.0;0.3;8.16;2.5;
2;2020-05-01 06:57:35;2020-05-01 07:07:40;1.0;3.69;1.0;N;74;161;1;12.0;0.0;0.5;1.53;0.0;0.3;18.78;2.5;
1;2020-05-01 06:57:36;2020-05-01 06:59:56;1.0;0.7;1.0;N;75;263;2;4.0;2.5;0.5;0.0;0.0;0.3;7.3;2.5;
2;2020-05-01 06:57:50;2020-05-01 07:00:39;1.0;1.09;1.0;N;100;161;2;5.0;0.0;0.5;0.0;0.0;0.3;8.3;2.5;
2;2020-05-01 06:57:54;2020-05-01 07:30:03;1.0;16.07;5.0;N;127;17;1;47.03;0.0;0.5;0.0;6.12;0.3;53.95;0.0;
2;2020-05-01 06:57:56;2020-05-01 07:01:09;1.0;0.7;1.0;N;152;41;2;4.5;0.0;0.5;0.0;0.0;0.3;5.3;0.0;
2;2020-05-01 06:58:04;2020-05-01 07:04:32;1.0;1.57;1.0;N;151;75;1;7.5;0.0;0.5;2.0;0.0;0.3;12.25;0.0;
2;2020-05-01 06:58:13;2020-05-01 07:05:30;1.0;1.64;1.0;N;151;239;1;8.0;0.0;0.5;1.7;0.0;0.3;13.0;2.5;
1;2020-05-01 06:58:18;2020-05-01 09:23:20;0.0;33.9;1.0;Y;132;25;2;125.0;0.0;0.5;0.0;0.0;0.3;125.8;0.0;
2;2020-05-01 06:58:22;2020-05-01 07:05:29;1.0;1.53;1.0;N;113;68;2;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:58:46;2020-05-01 07:01:23;1.0;0.76;1.0;N;236;236;1;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:59:23;2020-05-01 07:01:20;1.0;0.4;1.0;N;237;162;2;3.5;2.5;0.5;0.0;0.0;0.3;6.8;2.5;
1;2020-05-01 06:59:28;2020-05-01 07:05:49;1.0;2.5;1.0;N;137;140;1;8.5;2.5;0.5;2.95;0.0;0.3;14.75;2.5;
1;2020-05-01 06:59:29;2020-05-01 07:06:03;1.0;1.5;1.0;N;143;48;2;7.5;2.5;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:59:30;2020-05-01 07:07:59;1.0;3.08;1.0;N;247;235;2;11.0;0.0;0.5;0.0;0.0;0.3;11.8;0.0;
2;2020-05-01 06:59:50;2020-05-01 07:14:00;1.0;2.98;1.0;N;186;237;1;13.0;0.0;0.5;3.26;0.0;0.3;19.56;2.5;
1;2020-05-01 06:59:59;2020-05-01 07:05:27;1.0;1.6;1.0;N;233;234;2;7.0;2.5;0.5;0.0;0.0;0.3;10.3;2.5;
2;2020-05-01 07:00:15;2020-05-01 07:14:28;1.0;3.97;1.0;N;232;140;1;13.5;0.0;0.5;3.0;0.0;0.3;19.8;2.5;
1;2020-05-01 07:00:19;2020-05-01 07:02:26;1.0;0.5;1.0;N;237;140;2;4.0;2.5;0.5;0.0;0.0;0.3;7.3;2.5;
2;2020-05-01 07:00:20;2020-05-01 07:02:01;1.0;0.68;1.0;N;236;236;1;4.0;0.0;0.5;0.0;0.0;0.3;7.3;2.5;
1;2020-05-01 07:00:31;2020-05-01 07:08:38;1.0;1.3;1.0;N;263;238;1;7.5;2.5;0.5;2.7;0.0;0.3;13.5;2.5;
1;2020-05-01 07:00:39;2020-05-01 07:06:21;1.0;1.6;1.0;N;236;161;1;7.0;2.5;0.5;1.0;0.0;0.3;11.3;2.5;
1;2020-05-01 07:00:44;2020-05-01 07:49:12;1.0;0.0;1.0;N;62;41;1;42.2;0.0;0.5;6.45;0.0;0.3;49.45;0.0;
2;2020-05-01 07:00:58;2020-05-01 07:37:57;2.0;17.57;1.0;N;51;137;1;50.0;0.0;0.5;2.75;0.0;0.3;53.55;0.0;
2;2020-05-01 07:01:01;2020-05-01 07:10:55;1.0;1.49;1.0;N;262;75;1;8.5;0.0;0.5;3.54;0.0;0.3;15.34;2.5;
2;2020-05-01 07:01:20;2020-05-01 07:07:27;1.0;0.63;1.0;N;237;140;2;5.5;0.0;0.5;0.0;0.0;0.3;8.8;2.5;
1;2020-05-01 07:01:29;2020-05-01 07:03:44;1.0;0.0;1.0;N;186;186;3;3.5;2.5;0.5;0.0;0.0;0.3;6.8;2.5;
2;2020-05-01 07:01:30;2020-05-01 07:08:20;1.0;2.24;1.0;N;238;48;1;8.5;0.0;0.5;2.95;0.0;0.3;14.75;2.5;
1;2020-05-01 07:01:31;2020-05-01 07:13:24;1.0;2.6;1.0;N;48;79;2;11.0;2.5;0.5;0.0;0.0;0.3;14.3;2.5;
1;2020-05-01 07:01:36;2020-05-01 07:09:32;1.0;1.8;1.0;N;141;170;1;9.0;2.5;0.5;1.0;0.0;0.3;13.3;2.5;
1;2020-05-01 07:01:53;2020-05-01 07:13:37;1.0;4.4;1.0;N;90;75;1;14.0;2.5;0.5;3.0;0.0;0.3;20.3;2.5;
2;2020-05-01 07:02:19;2020-05-01 07:12:24;1.0;2.64;1.0;N;142;75;1;10.5;0.0;0.5;1.38;0.0;0.3;15.18;2.5;
2;2020-05-01 07:02:34;2020-05-01 07:14:42;1.0;4.33;1.0;N;137;75;1;15.5;0.0;0.5;1.0;0.0;0.3;19.8;2.5;
1;2020-05-01 07:02:36;2020-05-01 07:08:22;1.0;1.3;1.0;N;163;239;2;7.0;2.5;0.5;0.0;0.0;0.3;10.3;2.5;
1;2020-05-01 07:02:36;2020-05-01 07:04:10;1.0;0.6;1.0;N;75;74;1;4.0;0.0;0.5;0.95;0.0;0.3;5.75;0.0;
2;2020-05-01 07:02:40;2020-05-01 07:04:52;1.0;0.51;1.0;N;262;75;2;4.0;0.0;0.5;0.0;0.0;0.3;7.3;2.5;
2;2020-05-01 07:03:07;2020-05-01 07:13:04;1.0;2.52;1.0;N;142;90;1;10.0;0.0;0.5;2.66;0.0;0.3;15.96;2.5;
2;2020-05-01 07:03:48;2020-05-01 07:13:55;3.0;2.82;1.0;N;229;75;1;10.5;0.0;0.5;1.0;0.0;0.3;14.8;2.5;
2;2020-05-01 07:03:58;2020-05-01 07:06:16;1.0;0.98;1.0;N;237;236;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
2;2020-05-01 07:04:01;2020-05-01 07:10:23;6.0;0.98;1.0;N;186;137;2;6.5;0.0;0.5;0.0;0.0;0.3;9.8;2.5;
2;2020-05-01 07:04:22;2020-05-01 07:37:50;1.0;6.04;1.0;N;171;242;1;28.5;0.0;0.5;2.75;18.36;0.3;50.41;0.0;
2;2020-05-01 07:04:24;2020-05-01 07:16:34;1.0;3.46;1.0;N;262;137;1;13.5;0.0;0.5;3.36;0.0;0.3;20.16;2.5;
2;2020-05-01 07:04:35;2020-05-01 07:11:36;1.0;2.85;1.0;N;236;100;2;10.0;0.0;0.5;0.0;0.0;0.3;13.3;2.5;
2;2020-05-01 07:04:40;2020-05-01 07:11:25;1.0;2.01;1.0;N;186;158;2;8.0;0.0;0.5;0.0;0.0;0.3;11.3;2.5;
